"","Date","score","year","month"
"4959",2000-08-19,1.19368483179225,2000,8
"4960",2000-08-20,0.336325204485405,2000,8
"4961",2000-08-21,1.89665032679739,2000,8
"4962",2000-08-22,0.125,2000,8
"4963",2000-08-23,NA,2000,8
"4964",2000-08-24,NA,2000,8
"4965",2000-08-25,-0.446384145983688,2000,8
"4966",2000-08-26,NA,2000,8
"4967",2000-08-27,2.39739927275387,2000,8
"4968",2000-08-28,1.04017289600814,2000,8
"4969",2000-08-29,0.620648028442146,2000,8
"4970",2000-08-30,0.270200387847447,2000,8
"4971",2000-08-31,NA,2000,8
"4972",2000-09-01,0.719019138755981,2000,9
"4973",2000-09-02,1.26293995859213,2000,9
"4974",2000-09-03,5.92180308797032,2000,9
"4975",2000-09-04,1.15362849710676,2000,9
"4976",2000-09-05,-1.15693548387097,2000,9
"4977",2000-09-06,0.712005347593583,2000,9
"4978",2000-09-07,0.120959595959596,2000,9
"4979",2000-09-08,2.51310778593387,2000,9
"4980",2000-09-09,0.942855057655817,2000,9
"4981",2000-09-10,9.48770131687012,2000,9
"4982",2000-09-11,1.29444444444444,2000,9
"4983",2000-09-12,1.40717015011133,2000,9
"4984",2000-09-13,2.93222303069502,2000,9
"4985",2000-09-14,2.03441558441558,2000,9
"4986",2000-09-15,-0.379220779220779,2000,9
"4987",2000-09-16,0.963210702341137,2000,9
"4988",2000-09-17,6.19689936027879,2000,9
"4989",2000-09-18,1.93939393939394,2000,9
"4990",2000-09-19,-2.03214285714286,2000,9
"4991",2000-09-20,5.87768131626827,2000,9
"4992",2000-09-21,-0.238437001594896,2000,9
"4993",2000-09-22,0.659887186075207,2000,9
"4994",2000-09-23,NA,2000,9
"4995",2000-09-24,NA,2000,9
"4996",2000-09-25,-0.419776280837662,2000,9
"4997",2000-09-26,NA,2000,9
"4998",2000-09-27,0.764929214929215,2000,9
"4999",2000-09-28,1.26271767448238,2000,9
"5000",2000-09-29,3.89924242424242,2000,9
"5001",2000-09-30,0.598188405797101,2000,9
"5002",2000-10-01,0.157065736196171,2000,10
"5003",2000-10-02,1.16666666666667,2000,10
"5004",2000-10-03,-0.922966507177033,2000,10
"5005",2000-10-04,NA,2000,10
"5006",2000-10-05,0.454989454989455,2000,10
"5007",2000-10-06,0.626175548589342,2000,10
"5008",2000-10-07,0.0842105263157895,2000,10
"5009",2000-10-08,7.13019438149203,2000,10
"5010",2000-10-09,-0.0738357256778309,2000,10
"5011",2000-10-10,0.89944930564625,2000,10
"5012",2000-10-11,0.346777544351074,2000,10
"5013",2000-10-12,-2.64107142857143,2000,10
"5014",2000-10-13,-0.921748349689526,2000,10
"5015",2000-10-14,-0.608819345661451,2000,10
"5016",2000-10-15,4.70037465357868,2000,10
"5017",2000-10-16,1.64311403508772,2000,10
"5018",2000-10-17,-0.505627705627706,2000,10
"5019",2000-10-18,-0.891091954022988,2000,10
"5020",2000-10-19,-0.491996936334808,2000,10
"5021",2000-10-20,2.29376219395401,2000,10
"5022",2000-10-21,0.2,2000,10
"5023",2000-10-22,5.99142431699707,2000,10
"5024",2000-10-23,2.87932194616977,2000,10
"5025",2000-10-24,1.51686515351457,2000,10
"5026",2000-10-25,4.94613777952894,2000,10
"5027",2000-10-26,2.36758187562294,2000,10
"5028",2000-10-27,0.134134955445868,2000,10
"5029",2000-10-28,0.76132245955295,2000,10
"5030",2000-10-29,4.3817379981964,2000,10
"5031",2000-10-30,1.8997555453611,2000,10
"5032",2000-10-31,0.694871794871795,2000,10
"5033",2000-11-01,1.43035714285714,2000,11
"5034",2000-11-02,-0.0052380952380953,2000,11
"5035",2000-11-03,-1.10538263827738,2000,11
"5036",2000-11-04,0.73444976076555,2000,11
"5037",2000-11-05,7.54453970405173,2000,11
"5038",2000-11-06,0.31673675672303,2000,11
"5039",2000-11-07,1.54807607253428,2000,11
"5040",2000-11-08,1.08872793872794,2000,11
"5041",2000-11-09,1.99583333333333,2000,11
"5042",2000-11-10,0.242610837438424,2000,11
"5043",2000-11-11,-0.371428571428571,2000,11
"5044",2000-11-12,4.98675140264018,2000,11
"5045",2000-11-13,0.5625,2000,11
"5046",2000-11-14,0.28411539631736,2000,11
"5047",2000-11-15,0.482446619403141,2000,11
"5048",2000-11-16,1.11880442383289,2000,11
"5049",2000-11-17,NA,2000,11
"5050",2000-11-18,0.468965517241379,2000,11
"5051",2000-11-19,4.87495838610864,2000,11
"5052",2000-11-20,3.26468864468864,2000,11
"5053",2000-11-21,0.748992126294758,2000,11
"5054",2000-11-22,1.22351277754504,2000,11
"5055",2000-11-23,0.463801530319884,2000,11
"5056",2000-11-24,4.20546407567581,2000,11
"5057",2000-11-25,-1.32261904761905,2000,11
"5058",2000-11-26,3.74417052135868,2000,11
"5059",2000-11-27,0.572356630824373,2000,11
"5060",2000-11-28,1.78484848484848,2000,11
"5061",2000-11-29,-0.282009657009657,2000,11
"5062",2000-11-30,1.2494533845927,2000,11
"5063",2000-12-01,-0.4,2000,12
"5064",2000-12-02,-0.290986790986791,2000,12
"5065",2000-12-03,5.02579899544608,2000,12
"5066",2000-12-04,0.19649354024354,2000,12
"5067",2000-12-05,-0.440380362671384,2000,12
"5068",2000-12-06,0.69580072550055,2000,12
"5069",2000-12-07,-0.443713980981062,2000,12
"5070",2000-12-08,0.102744250634276,2000,12
"5071",2000-12-09,0.272564102564103,2000,12
"5072",2000-12-10,5.31012294986435,2000,12
"5073",2000-12-11,1.83936388814438,2000,12
"5074",2000-12-12,0.337409420289855,2000,12
"5075",2000-12-13,3.67735550248648,2000,12
"5076",2000-12-14,-0.94992889558107,2000,12
"5077",2000-12-15,-0.459893267651888,2000,12
"5078",2000-12-16,-1.36323373463914,2000,12
"5079",2000-12-17,5.99487641980411,2000,12
"5080",2000-12-18,3.11130800775903,2000,12
"5081",2000-12-19,0.407843137254902,2000,12
"5082",2000-12-20,0.941716887885259,2000,12
"5083",2000-12-21,2.92472687600746,2000,12
"5084",2000-12-22,NA,2000,12
"5085",2000-12-23,NA,2000,12
"5086",2000-12-24,3.43268685376279,2000,12
"5087",2000-12-25,0.251311188811189,2000,12
"5088",2000-12-26,1.25808080808081,2000,12
"5089",2000-12-27,-0.863249415882515,2000,12
"5090",2000-12-28,0.698815818328013,2000,12
"5091",2000-12-29,0.021817597584107,2000,12
"5092",2000-12-30,-0.163265306122449,2000,12
"5093",2000-12-31,5.05058490897765,2000,12
"5094",2001-01-01,0.237472766884532,2001,1
"5095",2001-01-02,0.450910495004456,2001,1
"5096",2001-01-03,-1.64744005994006,2001,1
"5097",2001-01-04,1.74498390113453,2001,1
"5098",2001-01-05,-0.490503005766164,2001,1
"5099",2001-01-06,-0.933333333333333,2001,1
"5100",2001-01-07,6.94969822816782,2001,1
"5101",2001-01-08,1.71344630714946,2001,1
"5102",2001-01-09,0.705583046658097,2001,1
"5103",2001-01-10,2.8020868020868,2001,1
"5104",2001-01-11,0.537440973199487,2001,1
"5105",2001-01-12,-0.21422305764411,2001,1
"5106",2001-01-13,-1.14545604602905,2001,1
"5107",2001-01-14,1.83099490224445,2001,1
"5108",2001-01-15,0.514202276655343,2001,1
"5109",2001-01-16,-0.338112719688746,2001,1
"5110",2001-01-17,2.66151866151866,2001,1
"5111",2001-01-18,-0.963473902146671,2001,1
"5112",2001-01-19,0.731349892640215,2001,1
"5113",2001-01-20,-0.146330680813439,2001,1
"5114",2001-01-21,1.97210338680927,2001,1
"5115",2001-01-22,-0.368131868131868,2001,1
"5116",2001-01-23,-0.67965367965368,2001,1
"5117",2001-01-24,0.84672619047619,2001,1
"5118",2001-01-25,2.30767357527806,2001,1
"5119",2001-01-26,0.556349206349206,2001,1
"5120",2001-01-27,0.2,2001,1
"5121",2001-01-28,3.83259126001057,2001,1
"5122",2001-01-29,1.11017736932371,2001,1
"5123",2001-01-30,2.87155175109443,2001,1
"5124",2001-01-31,NA,2001,1
"5125",2001-02-01,-1.17668609168609,2001,2
"5126",2001-02-02,-1.17396677969433,2001,2
"5127",2001-02-03,-0.488888888888889,2001,2
"5128",2001-02-04,5.36721895524089,2001,2
"5129",2001-02-05,0.516749644381223,2001,2
"5130",2001-02-06,0.238798868829829,2001,2
"5131",2001-02-07,-0.844444444444444,2001,2
"5132",2001-02-08,0.618598734688383,2001,2
"5133",2001-02-09,0.630288836846214,2001,2
"5134",2001-02-10,-1.75940988835726,2001,2
"5135",2001-02-11,3.0237135110903,2001,2
"5136",2001-02-12,0.260787102892366,2001,2
"5137",2001-02-13,0.660714285714286,2001,2
"5138",2001-02-14,1.33685525001314,2001,2
"5139",2001-02-15,1.8391290726817,2001,2
"5140",2001-02-16,-0.176551481723895,2001,2
"5141",2001-02-17,-0.010754543363239,2001,2
"5142",2001-02-18,1.65895078988058,2001,2
"5143",2001-02-19,0.789041896800518,2001,2
"5144",2001-02-20,1,2001,2
"5145",2001-02-21,-1.17936785042048,2001,2
"5146",2001-02-22,-2.05332650052145,2001,2
"5147",2001-02-23,-1.95987696514012,2001,2
"5148",2001-02-24,-2.88095238095238,2001,2
"5149",2001-02-25,3.8869135149627,2001,2
"5150",2001-02-26,1.2061743158802,2001,2
"5151",2001-02-27,-0.554981250633425,2001,2
"5152",2001-02-28,-0.0705803681413438,2001,2
"5153",2001-03-01,-0.472177050003137,2001,3
"5154",2001-03-02,-1.79599567099567,2001,3
"5155",2001-03-03,-1.10600364547733,2001,3
"5156",2001-03-04,3.4038710505951,2001,3
"5157",2001-03-05,0.305555555555556,2001,3
"5158",2001-03-06,-0.456473557164801,2001,3
"5159",2001-03-07,-0.352490421455939,2001,3
"5160",2001-03-08,1.38565642717725,2001,3
"5161",2001-03-09,0.772294372294372,2001,3
"5162",2001-03-10,-0.865925634467834,2001,3
"5163",2001-03-11,8.12031902805446,2001,3
"5164",2001-03-12,3.02139699381079,2001,3
"5165",2001-03-13,-0.477143525112696,2001,3
"5166",2001-03-14,1.16439494119719,2001,3
"5167",2001-03-15,2.27508119487351,2001,3
"5168",2001-03-16,2.18108852553316,2001,3
"5169",2001-03-17,0.047564200505377,2001,3
"5170",2001-03-18,NA,2001,3
"5171",2001-03-19,1.90952678584258,2001,3
"5172",2001-03-20,-0.299047419971333,2001,3
"5173",2001-03-21,1.65664681711674,2001,3
"5174",2001-03-22,0.146563216195569,2001,3
"5175",2001-03-23,-0.425501294408617,2001,3
"5176",2001-03-24,NA,2001,3
"5177",2001-03-25,3.48905879067169,2001,3
"5178",2001-03-26,0.965352988809284,2001,3
"5179",2001-03-27,3.18959827445585,2001,3
"5180",2001-03-28,2.27006420177927,2001,3
"5181",2001-03-29,0.481691165581999,2001,3
"5182",2001-03-30,0.615204678362573,2001,3
"5183",2001-03-31,-2.01545012721483,2001,3
"5184",2001-04-01,7.49382238726483,2001,4
"5185",2001-04-02,-0.210989010989011,2001,4
"5186",2001-04-03,NA,2001,4
"5187",2001-04-04,-0.29758499154784,2001,4
"5188",2001-04-05,-2.34507994018864,2001,4
"5189",2001-04-06,-1.08074534161491,2001,4
"5190",2001-04-07,-0.1113230454721,2001,4
"5191",2001-04-08,7.00755166671785,2001,4
"5192",2001-04-09,-0.365178571428571,2001,4
"5193",2001-04-10,0.535087719298246,2001,4
"5194",2001-04-11,-1.01351363008972,2001,4
"5195",2001-04-12,0.96078431372549,2001,4
"5196",2001-04-13,0.355687830687831,2001,4
"5197",2001-04-14,-1.26923076923077,2001,4
"5198",2001-04-15,3.38240467797118,2001,4
"5199",2001-04-16,-0.222222222222222,2001,4
"5200",2001-04-17,0.0575091575091575,2001,4
"5201",2001-04-18,NA,2001,4
"5202",2001-04-19,0.859439449439449,2001,4
"5203",2001-04-20,0.222222222222222,2001,4
"5204",2001-04-21,0.227058823529412,2001,4
"5205",2001-04-22,4.4552796571894,2001,4
"5206",2001-04-23,0.407407407407407,2001,4
"5207",2001-04-24,-0.545710731743613,2001,4
"5208",2001-04-25,0.276419997072171,2001,4
"5209",2001-04-26,-1.37777777777778,2001,4
"5210",2001-04-27,1.15445665445665,2001,4
"5211",2001-04-28,-0.0604108309990663,2001,4
"5212",2001-04-29,1.26586606429406,2001,4
"5213",2001-04-30,0.708333333333333,2001,4
"5214",2001-05-01,0.642857142857143,2001,5
"5215",2001-05-02,1.64454685099846,2001,5
"5216",2001-05-03,-0.719537480063796,2001,5
"5217",2001-05-04,1.39257246376812,2001,5
"5218",2001-05-05,-1.3033960292581,2001,5
"5219",2001-05-06,3.01054437932162,2001,5
"5220",2001-05-07,-0.239130434782609,2001,5
"5221",2001-05-08,0.555976803267825,2001,5
"5222",2001-05-09,0.419047619047619,2001,5
"5223",2001-05-10,1.43768311269023,2001,5
"5224",2001-05-11,0.266666666666667,2001,5
"5225",2001-05-12,-1.01764705882353,2001,5
"5226",2001-05-13,2.8814487606696,2001,5
"5227",2001-05-14,0.886091729621141,2001,5
"5228",2001-05-15,-0.741583610188261,2001,5
"5229",2001-05-16,0.829722222222222,2001,5
"5230",2001-05-17,3.40040545203589,2001,5
"5231",2001-05-18,-1.63134666259666,2001,5
"5232",2001-05-19,0.4,2001,5
"5233",2001-05-20,5.0239837388083,2001,5
"5234",2001-05-21,0.628373008705704,2001,5
"5235",2001-05-22,0.461762136331102,2001,5
"5236",2001-05-23,0.333333333333333,2001,5
"5237",2001-05-24,-1.37488265576501,2001,5
"5238",2001-05-25,-0.870483682983683,2001,5
"5239",2001-05-26,-1.31578947368421,2001,5
"5240",2001-05-27,4.69031100857673,2001,5
"5241",2001-05-28,0.340092165898618,2001,5
"5242",2001-05-29,1.48526242230314,2001,5
"5243",2001-05-30,0.0655688755688757,2001,5
"5244",2001-05-31,-1.33522727272727,2001,5
"5245",2001-06-01,-0.133333333333333,2001,6
"5246",2001-06-02,-0.258982901380936,2001,6
"5247",2001-06-03,4.96092728254019,2001,6
"5248",2001-06-04,0.6,2001,6
"5249",2001-06-05,-0.426948051948052,2001,6
"5250",2001-06-06,-0.458543417366947,2001,6
"5251",2001-06-07,NA,2001,6
"5252",2001-06-08,0.176223776223776,2001,6
"5253",2001-06-09,0.0733918128654971,2001,6
"5254",2001-06-10,3.47543583478699,2001,6
"5255",2001-06-11,0.247222222222222,2001,6
"5256",2001-06-12,-0.0293183668183668,2001,6
"5257",2001-06-13,1.33819561157796,2001,6
"5258",2001-06-14,0.288034645620035,2001,6
"5259",2001-06-15,-1.29240682688959,2001,6
"5260",2001-06-16,-2.51271551724138,2001,6
"5261",2001-06-17,3.83795524254535,2001,6
"5262",2001-06-18,-0.139716312056738,2001,6
"5263",2001-06-19,-0.925296442687747,2001,6
"5264",2001-06-20,0.4174688057041,2001,6
"5265",2001-06-21,NA,2001,6
"5266",2001-06-22,0.826977687626775,2001,6
"5267",2001-06-23,-0.31547619047619,2001,6
"5268",2001-06-24,5.46098935809782,2001,6
"5269",2001-06-25,-0.823484848484848,2001,6
"5270",2001-06-26,2.5331550802139,2001,6
"5271",2001-06-27,1.04810740085508,2001,6
"5272",2001-06-28,2.13594908889027,2001,6
"5273",2001-06-29,0.5167004048583,2001,6
"5274",2001-06-30,-0.587301587301587,2001,6
"5275",2001-07-01,2.41548604379471,2001,7
"5276",2001-07-02,0.10625,2001,7
"5277",2001-07-03,0.853941576630652,2001,7
"5278",2001-07-04,NA,2001,7
"5279",2001-07-05,0.799242424242424,2001,7
"5280",2001-07-06,-0.0357142857142858,2001,7
"5281",2001-07-07,-2.25454545454545,2001,7
"5282",2001-07-08,3.88498369274007,2001,7
"5283",2001-07-09,2.1095397110325,2001,7
"5284",2001-07-10,1.1324358974359,2001,7
"5285",2001-07-11,-0.52637374971796,2001,7
"5286",2001-07-12,0.0772893772893773,2001,7
"5287",2001-07-13,-0.28996138996139,2001,7
"5288",2001-07-14,0.363211159549832,2001,7
"5289",2001-07-15,-0.166666666666667,2001,7
"5290",2001-07-16,0.868220968220968,2001,7
"5291",2001-07-17,1.02272727272727,2001,7
"5292",2001-07-18,2.51354522137721,2001,7
"5293",2001-07-19,-1.07791732872378,2001,7
"5294",2001-07-20,0.398911070780399,2001,7
"5295",2001-07-21,-0.442986425339366,2001,7
"5296",2001-07-22,4.12463181580829,2001,7
"5297",2001-07-23,0.3125,2001,7
"5298",2001-07-24,-0.19841486833968,2001,7
"5299",2001-07-25,1.36696862130432,2001,7
"5300",2001-07-26,-0.123721692394293,2001,7
"5301",2001-07-27,0.532983682983683,2001,7
"5302",2001-07-28,-0.408249158249158,2001,7
"5303",2001-07-29,2.99245648330928,2001,7
"5304",2001-07-30,0.665850815850816,2001,7
"5305",2001-07-31,1.22659616137877,2001,7
"5306",2001-08-01,2.84024572649573,2001,8
"5307",2001-08-02,-0.948983383765992,2001,8
"5308",2001-08-03,-0.35,2001,8
"5309",2001-08-04,-0.995670995670996,2001,8
"5310",2001-08-05,5.76284118518757,2001,8
"5311",2001-08-06,-0.0404040404040404,2001,8
"5312",2001-08-07,0.858451548451548,2001,8
"5313",2001-08-08,1.33217634880039,2001,8
"5314",2001-08-09,-0.864718614718615,2001,8
"5315",2001-08-10,-0.785714285714286,2001,8
"5316",2001-08-11,-0.227272727272727,2001,8
"5317",2001-08-12,2.14923575908096,2001,8
"5318",2001-08-13,0.810725379757638,2001,8
"5319",2001-08-14,-0.780412823891085,2001,8
"5320",2001-08-15,-0.544612794612795,2001,8
"5321",2001-08-16,3.08609223987067,2001,8
"5322",2001-08-17,-2.07651098901099,2001,8
"5323",2001-08-18,-0.439264895147248,2001,8
"5324",2001-08-19,4.51292552476763,2001,8
"5325",2001-08-20,1.14425465838509,2001,8
"5326",2001-08-21,0.968707482993197,2001,8
"5327",2001-08-22,-0.768597628760968,2001,8
"5328",2001-08-23,-0.326190476190476,2001,8
"5329",2001-08-24,-1.74157509157509,2001,8
"5330",2001-08-25,0.646031746031746,2001,8
"5331",2001-08-26,4.80511590291002,2001,8
"5332",2001-08-27,-0.142857142857143,2001,8
"5333",2001-08-28,NA,2001,8
"5334",2001-08-29,2.03727567651986,2001,8
"5335",2001-08-30,NA,2001,8
"5336",2001-08-31,-1.62213330148113,2001,8
"5337",2001-09-01,0.391614906832298,2001,9
"5338",2001-09-02,4.69885353776658,2001,9
"5339",2001-09-03,0.790581490581491,2001,9
"5340",2001-09-04,1.19086276123687,2001,9
"5341",2001-09-05,1.28297888386124,2001,9
"5342",2001-09-06,2.03888888888889,2001,9
"5343",2001-09-07,-0.515357142857143,2001,9
"5344",2001-09-08,-0.461531165311653,2001,9
"5345",2001-09-09,2.35759703048033,2001,9
"5346",2001-09-10,2.43266666575698,2001,9
"5347",2001-09-11,-1.54651641461986,2001,9
"5348",2001-09-12,-1.15608153370123,2001,9
"5349",2001-09-13,-1.25931560486173,2001,9
"5350",2001-09-14,-0.487956965062228,2001,9
"5351",2001-09-15,-1.57280467829248,2001,9
"5352",2001-09-16,0.148752328922979,2001,9
"5353",2001-09-17,-1.66774891774892,2001,9
"5354",2001-09-18,-1.63933715565571,2001,9
"5355",2001-09-19,2.54171856408699,2001,9
"5356",2001-09-20,NA,2001,9
"5357",2001-09-21,-0.0720212657712659,2001,9
"5358",2001-09-22,-1.23837845022116,2001,9
"5359",2001-09-23,-1.13382575449322,2001,9
"5360",2001-09-24,-0.526190476190476,2001,9
"5361",2001-09-25,-2.38926954687824,2001,9
"5362",2001-09-26,-1.28077107279693,2001,9
"5363",2001-09-27,-0.912029569892473,2001,9
"5364",2001-09-28,-1.78350039679701,2001,9
"5365",2001-09-29,-2.72285594611571,2001,9
"5366",2001-09-30,NA,2001,9
"5367",2001-10-01,-0.0608400493673602,2001,10
"5368",2001-10-02,-3.07438104070457,2001,10
"5369",2001-10-03,NA,2001,10
"5370",2001-10-04,1.37348760699042,2001,10
"5371",2001-10-05,-1.03661292730258,2001,10
"5372",2001-10-06,-0.183177417143262,2001,10
"5373",2001-10-07,4.1635725484115,2001,10
"5374",2001-10-08,-0.0284937046227369,2001,10
"5375",2001-10-09,0.212549975012494,2001,10
"5376",2001-10-10,0.12037037037037,2001,10
"5377",2001-10-11,0.683970845863429,2001,10
"5378",2001-10-12,-0.592294832826748,2001,10
"5379",2001-10-13,-1.13193026554656,2001,10
"5380",2001-10-14,2.9426772047682,2001,10
"5381",2001-10-15,0.736233421750663,2001,10
"5382",2001-10-16,-1.8,2001,10
"5383",2001-10-17,1.61685823754789,2001,10
"5384",2001-10-18,-1.63035729970513,2001,10
"5385",2001-10-19,1.01588993425982,2001,10
"5386",2001-10-20,-1.40550595238095,2001,10
"5387",2001-10-21,4.3917008118379,2001,10
"5388",2001-10-22,1.04285714285714,2001,10
"5389",2001-10-23,NA,2001,10
"5390",2001-10-24,2.08913043478261,2001,10
"5391",2001-10-25,-1.39416873449132,2001,10
"5392",2001-10-26,-0.647727272727273,2001,10
"5393",2001-10-27,1.68762635488978,2001,10
"5394",2001-10-28,3.15502592186466,2001,10
"5395",2001-10-29,0.0344827586206897,2001,10
"5396",2001-10-30,-3.29293255763844,2001,10
"5397",2001-10-31,1.83618963915817,2001,10
"5398",2001-11-01,-1.66507783882784,2001,11
"5399",2001-11-02,-0.114102564102564,2001,11
"5400",2001-11-03,0.404137529137529,2001,11
"5401",2001-11-04,1.70165658038051,2001,11
"5402",2001-11-05,0.347047146401985,2001,11
"5403",2001-11-06,0.352609427609428,2001,11
"5404",2001-11-07,2.30208072315355,2001,11
"5405",2001-11-08,-1.2165811965812,2001,11
"5406",2001-11-09,0.5,2001,11
"5407",2001-11-10,-0.152717391304348,2001,11
"5408",2001-11-11,4.12310325751524,2001,11
"5409",2001-11-12,0.647435334391856,2001,11
"5410",2001-11-13,-1.49583333333333,2001,11
"5411",2001-11-14,1.07692060355104,2001,11
"5412",2001-11-15,2.81112168482858,2001,11
"5413",2001-11-16,0.57,2001,11
"5414",2001-11-17,0.317849898580122,2001,11
"5415",2001-11-18,2.00548046862269,2001,11
"5416",2001-11-19,0.813881520778073,2001,11
"5417",2001-11-20,0.819689971863885,2001,11
"5418",2001-11-21,0.871637426900585,2001,11
"5419",2001-11-22,-0.957580037664783,2001,11
"5420",2001-11-23,-0.555519740129935,2001,11
"5421",2001-11-24,0.453781512605042,2001,11
"5422",2001-11-25,6.89821035159282,2001,11
"5423",2001-11-26,0.103333333333333,2001,11
"5424",2001-11-27,-0.725641025641026,2001,11
"5425",2001-11-28,-3.22666666666667,2001,11
"5426",2001-11-29,1.74421280473912,2001,11
"5427",2001-11-30,-0.628968253968254,2001,11
"5428",2001-12-01,0.483086478738653,2001,12
"5429",2001-12-02,7.05708639921583,2001,12
"5430",2001-12-03,0.547368421052632,2001,12
"5431",2001-12-04,0.660241512873092,2001,12
"5432",2001-12-05,-0.0557029177718833,2001,12
"5433",2001-12-06,1.16838235294118,2001,12
"5434",2001-12-07,1.57994505494505,2001,12
"5435",2001-12-08,-3.15179896985305,2001,12
"5436",2001-12-09,2.29920534290803,2001,12
"5437",2001-12-10,0.38179936006023,2001,12
"5438",2001-12-11,-0.185362946232511,2001,12
"5439",2001-12-12,0.632155859373601,2001,12
"5440",2001-12-13,0.423105114109612,2001,12
"5441",2001-12-14,0.29957264957265,2001,12
"5442",2001-12-15,1.87664473684211,2001,12
"5443",2001-12-16,4.25770499139509,2001,12
"5444",2001-12-17,1.20350085693523,2001,12
"5445",2001-12-18,NA,2001,12
"5446",2001-12-19,1.7407080631245,2001,12
"5447",2001-12-20,2.02330733782347,2001,12
"5448",2001-12-21,NA,2001,12
"5449",2001-12-22,-0.491111111111111,2001,12
"5450",2001-12-23,1.91168935017072,2001,12
"5451",2001-12-24,2.06676378864831,2001,12
"5452",2001-12-26,0.461050724637681,2001,12
"5453",2001-12-27,0.669691470054446,2001,12
"5454",2001-12-28,1.24527037290195,2001,12
"5455",2001-12-29,-0.952380952380952,2001,12
"5456",2001-12-30,2.55366024592351,2001,12
"5457",2001-12-31,2.36468216318786,2001,12
"5458",2002-01-01,0.312635281385281,2002,1
"5459",2002-01-02,-0.243094174836266,2002,1
"5460",2002-01-03,-0.192673992673993,2002,1
"5461",2002-01-04,1.08642254622647,2002,1
"5462",2002-01-05,0.145299145299145,2002,1
"5463",2002-01-06,6.5689777356324,2002,1
"5464",2002-01-07,-0.081718513407318,2002,1
"5465",2002-01-08,-0.495419872481342,2002,1
"5466",2002-01-09,-0.569166127989657,2002,1
"5467",2002-01-10,0.915384615384615,2002,1
"5468",2002-01-11,-0.546669996669997,2002,1
"5469",2002-01-12,0.669070512820513,2002,1
"5470",2002-01-13,2.74830346073125,2002,1
"5471",2002-01-14,0.855667382277732,2002,1
"5472",2002-01-15,-1.52335834896811,2002,1
"5473",2002-01-16,0.29079832696854,2002,1
"5474",2002-01-17,2.24943579012633,2002,1
"5475",2002-01-18,1.23265720081136,2002,1
"5476",2002-01-19,-1.34178649237473,2002,1
"5477",2002-01-20,3.72396128613959,2002,1
"5478",2002-01-21,-0.175063825063825,2002,1
"5479",2002-01-22,-0.0745292545292545,2002,1
"5480",2002-01-23,1.21667630614999,2002,1
"5481",2002-01-24,-0.521573816758826,2002,1
"5482",2002-01-25,2.16453996983409,2002,1
"5483",2002-01-26,1.75342957695899,2002,1
"5484",2002-01-27,1.84786372005724,2002,1
"5485",2002-01-28,0.479369138959932,2002,1
"5486",2002-01-29,-0.00179526355996944,2002,1
"5487",2002-01-30,0.408736327891665,2002,1
"5488",2002-01-31,1.55397677035608,2002,1
"5489",2002-02-01,0.770290980635808,2002,2
"5490",2002-02-02,0.011853448275862,2002,2
"5491",2002-02-03,4.77770441587388,2002,2
"5492",2002-02-04,0.434158473105841,2002,2
"5493",2002-02-05,-1.67495547930331,2002,2
"5494",2002-02-06,-0.526741699814722,2002,2
"5495",2002-02-07,-1.50178999856858,2002,2
"5496",2002-02-08,-1.03512767425811,2002,2
"5497",2002-02-09,-0.292613051762889,2002,2
"5498",2002-02-10,3.9236686610908,2002,2
"5499",2002-02-11,-0.913159381285516,2002,2
"5500",2002-02-12,-1.03557312252964,2002,2
"5501",2002-02-13,-0.0541408858836894,2002,2
"5502",2002-02-14,0.89897949595624,2002,2
"5503",2002-02-15,0.661196243370156,2002,2
"5504",2002-02-16,0.839997964997965,2002,2
"5505",2002-02-17,5.12543640665785,2002,2
"5506",2002-02-18,0.869858111237422,2002,2
"5507",2002-02-19,2.22941309136008,2002,2
"5508",2002-02-20,1.88772095044915,2002,2
"5509",2002-02-21,NA,2002,2
"5510",2002-02-22,-0.806516290726817,2002,2
"5511",2002-02-23,-0.414414414414414,2002,2
"5512",2002-02-24,2.94180597092362,2002,2
"5513",2002-02-25,0.35,2002,2
"5514",2002-02-26,1.49325396825397,2002,2
"5515",2002-02-27,-0.360274190977204,2002,2
"5516",2002-02-28,1.52895224543831,2002,2
"5517",2002-03-01,1.25129318394024,2002,3
"5518",2002-03-02,1.86852764094143,2002,3
"5519",2002-03-03,1.65882168894056,2002,3
"5520",2002-03-04,1.30923344947735,2002,3
"5521",2002-03-05,0.847985347985348,2002,3
"5522",2002-03-06,1.70555657436274,2002,3
"5523",2002-03-07,1.52438530967943,2002,3
"5524",2002-03-08,3.01831617086194,2002,3
"5525",2002-03-09,0.287878787878788,2002,3
"5526",2002-03-10,4.09289584728115,2002,3
"5527",2002-03-11,1.1786999037341,2002,3
"5528",2002-03-12,-2.92777777777778,2002,3
"5529",2002-03-13,-1.79508060309144,2002,3
"5530",2002-03-14,0.00283699059561138,2002,3
"5531",2002-03-15,-0.972826086956522,2002,3
"5532",2002-03-17,5.06772718072663,2002,3
"5533",2002-03-18,0.411764705882353,2002,3
"5534",2002-03-19,1.63111111111111,2002,3
"5535",2002-03-20,1.22396214896215,2002,3
"5536",2002-03-21,2.0570041354737,2002,3
"5537",2002-03-22,NA,2002,3
"5538",2002-03-23,0.1875,2002,3
"5539",2002-03-24,3.0373000474724,2002,3
"5540",2002-03-25,0.172413793103448,2002,3
